제목,차수,회의일,의원,내용
계룡교육지원청 설립 촉구,357회,2025-02-04,이재운,"안녕하십니까! 계룡 출신 이재운 의원입니다.

존경하는 홍성현 의장님과 선배·동료 의원님, 그리고 김태흠 도지사님과 김지철 교육감님을 비롯한 공직자 여러분! 언론인 여러분! 반갑습니다.

오늘 저는 계룡시민과 학부모님, 그리고 소중한 우리 아이들의 미래 교육을 위해 계룡교육지원청 설립의 필요성을 강조하고자 이 자리에 섰습니다.

“교육은 백년지대계”라는 말처럼, 교육은 개인의 성장을 넘어 국가와 지역의 미래를 이끄는 핵심 요소입니다. 그러나 현재 계룡시는 도시 성장과 학생들의 잠재력에 비해 교육행정 지원이 매우 부족한 실정입니다.

본의원이 피력하는, 계룡교육지원청 설립은 단순히 새로운 행정기관 하나를 추가하는 일이 절대 아닙니다. 계룡시 학생과 학부모들에게 실질적인 교육 혜택을 제공하고, 지역사회 경쟁력을 강화하기 위한 필수적인 사항입니다.

`23년 말 기준, 계룡시 인구는 4만 6천 여명, 인구증가율은 5%로, 충남에서 1위, 전국 지자체 중 5위를 기록했습니다. 또한 `24년 5월 말 기준 18세 미만 아동 비율은 충남 15개 시군 중 약 18%로 계룡시가 가장 높은 것으로 조사되었습니다.

자료에서 보여주듯, 계룡시는충청남도에서 인구 증가와 발전 가능성이 높은 젊은 도시임에도 불구하고, 독립적인 교육행정 체계가 마련되지 않아 학부모님들과 시민분들은 많은 불편사항을 토로하고 계십니다.

매년 증가하는 학령인구와 전국적으로 우수한 인재들이 꾸준히 배출되고 있지만, 교육행정 서비스만큼은 지역의 기대와 성장 속도를 따라가지 못하는 실정입니다.

화면에서 보시는 것처럼, 전국 226개 지차체 중 계룡시 보다 인구가 적은 기초자치단체에 교육지원청을 운영하는 지역은 모두 47곳입니다. 심지어 인구 9천 여명에 불과한 울릉군에도 독립적인 교육지원청이 설립되어 있습니다.

계룡시의 경우, 교육지원센터가 일부 기능을 하고 있지만, 교육행정 체계에서 여전히 소외되어 있으며, 모든 교육 서비스를 해결하기에 역부족한 것이 현실입니다.

특히, 계룡시 학생들에게는 이 도시만의 특화된 교육 정책과 프로그램이 요구되지만, 현 상황에서는 논산 중심의 교육 지원 체계로 인해 계룡시만의 교육환경을 충족하는데 많은 어려움이 따르고 있습니다.

더욱이 계룡시는 학생 수가 증가하는 성장 도시임에도 불구하고, 현재의 교육행정 체계는 이런 변화에 대응하지 못하고 있습니다.

만약, 이와 같은 상황이 지속된다면 지역 간 교육 격차가 더욱 심화될 위험이 있으며, 계룡시 학생들의 학업 환경과 공정한 성장 기회를 저해할 가능성이 크다는 의견도 새겨들어야 하고, 이를 해결하기 위해 충분한 논의가 필요하다 생각합니다.

이에 앞서 지적한, 현장 교육서비스 수요에 대응할 수 있도록 교육부는 ‘교육지원청 설치‧폐지, 통합‧분리 권한을 지방으로 이양’하는 것을 주요 내용으로 한 「학교 현장 지원 강화를 위한 교육지원청 제도 개선 계획」을 발표했습니다.

핵심 내용은 인구‧학생 수에 따른 교육지원청 설치기준을 폐지하고 그동안 대통령령으로 정하던 교육지원청의 관할·명칭·위치 등을 시도교육청이 조례로 정할 수 있게 자율권한을 주는 것입니다.

이는 교육감이 지역 간 교육여건 격차 해소와 효율적인 학교 현장 지원이 필요하다고 판단할 경우, 지방의회 및 주민·학부모 등의 의견수렴 과정을 거쳐 교육지원청을 설치‧분리할 수 있는 계기가 마련된 것입니다. 제도 개선에 맞춰 경기, 강원, 광주교육청은 시·도민 교육발전을 위해 신속하게 교육지원청 설립을 진행중입니다.

물론 관련법 개정, 관계기관 협의, 재원 확보까지 어려움이 많은 것은충분히 공감하지만, 충남교육청은 우리 아이들 교육의 질적 향상을 위해 설립 준비를 하고 있는지 의문이고, 아직 준비가 되지 않았다면, 계룡교육지원청 설립TF팀을 구성해서 조속히 추진시켜야 한다고 강력히 주장 하는바 입니다.

김지철 교육감님!!! 충남 교육발전의 의지를 실천 하시길 기대하겠습니다.

존경하는 도민여러분! 계룡시민 여러분! 우리 아이들의 미래를 설계하는 일은 지역의 미래를 설계하는 일이기도 합니다.

계룡교육지원청 설치는 우리 계룡의 미래를 위해, 그리고 아이들의 더 나은 배움터를 위해, 반드시 필요합니다. 저 또한 충남도와 계룡시 차원에서 협의와 협력을 이어가며, 계룡교육지원청 설립을 위해 필요한 모든 노력을 기울일 것을 다짐하고 약속 드리겠습니다. 이상으로 5분 발언을 마치겠습니다.

끝까지 경청해 주셔서 감사합니다."
