제목,차수,회의일,의원,내용
제2서해안고속도로 예산·홍성·청양 접견지 동홍성 IC 필요,346회,2023-07-25,이종화,"존경하는 220만 도민 여러분! 반갑습니다. 홍성 출신 이종화 의원입니다. 먼저 본 의원에게 5분 발언의 기회를 주신 조길연 의장님과 선배·동료의원 여러분께 감사의 말씀드립니다. 아울러 김태흠 도지사님과 김지철 교육감님을 비롯한 공직자 여러분께도 감사의 인사를 드립니다. 본 의원은 오늘 경기도 평택에서 시작하여 아산, 예산, 홍성, 청양, 부여를 거쳐 전북 익산까지 이어지는 제2서해안고속도로 예산ㆍ홍성ㆍ청양의 접견지인 동홍성 IC 필요성에 대해 발언하고자 합니다. 서부내륙고속도로는 총길이 137.7㎞로 경기 평택시와 충남 아산시, 예산·홍성·부여군, 전북 완주군, 익산시 등 총 7개 시·군을 통과하는 사업비 2조 6694억 원의 역대 최대 규모의 민자사업으로 국토교통부가 사업을 주관하고 포스코건설이 대표 건설사를 맡아 진행 중에 있습니다. 고속도로 보급률이 상대적으로 적은 충청내륙지역과 호남권 고속도로 신설로 지역교통균형이 잡히고 기존 서해안고속도로의 상습 정체 해소와 충남 서북부 내륙권 물류비용 절감 및 지역경제 활성화라는 측면에서 긍정적인 사업임은 분명합니다. 서부내륙고속도로는 현재 운영 중인 익산~장수고속도로, 2024년에 개통 예정인 함양~울산 고속도로와 연계해 서해안·경부 고속도로에 집중된 교통수요를 분산시키고 충남과 호남지역의 경제 발전에 기여할 것으로 기대되고 있습니다. (자료화면 띄움) 특히 홍성ㆍ예산지역은 충남도청의 소재지로 100 여개의 광역 행정기관과 350 여개의 기업들이 입주해 있어 충남의 중심역할을 수행하고 있으며 서부내륙고속도로가 통과하는 홍성·예산·청양군의 접경지역은 재난 현장에 신속히 달려 가야 하는 충남소방복합타운이 있고, 국내 최대의 홍동·장곡 유기농업단지, 광시면 한우타운, 광천 새우젓단지, 예당호, 운곡 및 비봉 농공단지가 위치하고 있어 신선식품 생산지로 이러한 신선식품의 물류경쟁력은 이동시간에 따라 상품의 질이 변하기 때문에 생산지에서 소비지까지 빠르게 공급하여야 하므로 물류경쟁력 강화를 위해 동홍성 IC 개설이 반드시 필요한 지역입니다. 또한 홍성군에서 실시한 동홍성 IC 설치 타당성 검토용역 결과 역시 1일 차량이용수요 4267대, 편익 324억원, B/C 1.22로 경제성이 매우 높은 것으로 분석돼 다수의 전문가들도 현재의 이용가치 뿐만이 아니라 미래의 예측되는 수요에 대응하기 위하여 동홍성 IC가 필요하다는 의견을 제시 하였습니다. 동홍성 IC가 개설된다면 서호남권역에서 홍성으로 진출입하는 통행자는 거리상으로 약 20km 정도 단축되는 효과가 있어 통행시간 단축으로 운행 비용 절감과 탄소 발생을 줄이는 등 사회적 편익이 발생합니다. 서부내륙 민자 고속도로 노선이 예산군, 홍성군, 청양군을 걸쳐 건설됨에도 불구하고 홍성군에만 진출입 시설을 갖추지 않고 노선을 계획하여, 고속도로 건설에 따른 홍성지역의 환경 및 경관 훼손을 지역주민이 모두 감수해야 하면서 주민의 공공시설인 사회간접자본시설의 이용권을 제약하는 것은 크게 잘못된 사업입니다. 따라서, 동홍성 IC를 개설함으로써 서부내륙민자고속도로를 홍성 주민도 편리하게 이용함으로써 고속도로 건설에 따른 피해와 보상의 균형을 맞출 필요성이 있습니다. 끝으로, 도로는 사회·경제적 발전의 근간이자 한 번 만들면 50년 이상 존치되는 핵심 시설입니다. 처음 건설할 때 많은 고민이 필요하고 특히 노선이 통과하는 지역 주민들의 의견을 충분히 반영해야 한다고 생각합니다. 무엇보다 주민들의 이용 편의를 높이고 외부에서 유입되는 일반인과 관광객들의 접근성 향상을 위해서도 동홍성 IC 설치는 너무나도 중요합니다. 특히 국민통합과 지역발전 차원에서도 전국의 고속도로가 지나는 길목마다 각 시군별 IC가 설치되는 현실에서 홍성군 내에 IC가 위치하지 않는다는 것은 명백한 차별입니다. 충청남도에서는 동홍성 IC가 설치되도록 국토교통부와 사업시행자에게 건의하는 등 문제해결을 위해 적극 노력하여 주시기를 바랍니다. 이상 5분 발언을 마치겠습니다. 감사합니다."
